question_index,question,rrf_rank,rrf_score,redis_key,chunk_id,chunk_index,corpus_chunk_index,source,source_type,retrieval_sources,dense_rank,bm25_rank,content
84,我吃药期间能打疫苗吗,6,0.02125055629728527,bge_m3:4517,含奈玛特韦片_利托那韦片联用医嘱的潜在药物相互作用分析_郭春连#2,2,4517,含奈玛特韦片_利托那韦片联用医嘱的潜在药物相互作用分析_郭春连.pdf,pdf,dense|sparse,24,47,"afety．新型冠状病毒感染( COVID-19) 自 2019 年 12月以来陆续在全球各国家蔓延，截至 2022 年 6 月15 日，全球有超过5.34 亿例确诊病例和630 万例死亡病例［1］。有报道，COVID-19 疫苗可以有效降低 COVID-19 感染率、住院率和死亡率［2］。然而，也有研究表明，即使接种了疫苗，人体仍会感染变种的新冠病毒，现有的疫苗可能对新冠病毒的新变种无效，数百万免疫功能低下的患者在接种疫苗后可能无法得到充分保护［3］。因此，药物治疗方法对抗COVID-19 至关重要。奈玛特韦片/利托那韦片( 商品名: Paxlovid) 作为一种新型口服抗病毒药物，由奈玛特韦 ( Nirmatrelvir) 和利托那韦( Ritonavir) 组成，用于对抗 COVID-19 。美国食品药品监督管理局、中国国家药品监督管理局先后应急附条件批准 Paxlovid 用于治疗新冠病毒感染［4-6］ 。。
由于利托那韦主要通过有效和快速抑制药物代谢酶 CYP3A4 来提高奈玛特韦的血浆浓度，因此，Paxlovid 即使是短期治疗，也能与通过该途径代谢的其他药物发生药物-药物相互作用，导致严重不良事件，具有很高的潜在风险。 本文对我院Paxlovid 的使用情况进行回顾性分析，评价 Pax-lovid 医嘱中潜在的药物相互作用，以期为临床合理用药提供参考。
禁忌: 禁止同时使用; 严重: 可能会危及生命，必须要同时使用时，需要医疗干预来减少或避免严重不良反应; 中度: 可能加重患者病情和/或需要更改治疗; 轻度: 将限制临床效果，但一般不需要对治疗做出重大改变。 患者同时存在多个级别的药物相互作用时，以最高级别计数 1 次，不重复计数 。
按联用药品种类进行归纳整理，并以奈玛特韦片/利托那韦片组合包装( Paxlovid) ( 辉瑞制药有限公司，规格为奈玛特韦片150 mg /利托那韦片100 mg) 的说明书内容为标准，结合 Medscape 数据库( http: / /reference． medscape． com ) 和用药助手数据库的药品相互作用查询及查阅相关文献资料，筛选出与 Paxlovid 存在药物相互作用的联用药物，并结合药品说明书和相关文献［7］，对 Paxlov-id 与其他药物的药物相互作用进行严重性分级。"
84,我吃药期间能打疫苗吗,7,0.01639344262295082,bge_m3:2600,药圈网#72,72,2600,药圈网,gongzhonghao,dense,1,,。还包括疫苗包装容器开启时，对制品使用的要求(如需振摇)，冻干制品的重溶时间等。疫苗开启后应在规定的时间内使用，以及由于接种该制品而出现的紧急情况的应急处理办法等。减毒活疫苗还需在该项下注明：本品为减毒活疫苗，不推荐在该疾病流行季节使用。【孕妇及哺乳期妇女用药】(仅处方药有此项)着重说明该药品对妊娠、分娩及哺乳期母婴的影响，并写明可否应用本品及用药注意事项。未进行该项实验且无可靠参考文献的，应当在该项下予以说明。如中成药未进行该项相关研究，可不列此项。如有该人群用药需注意的内容，应在【注意事项】项下予以说明【儿童用药】(仅处方药有此项)主要包括儿童由于生长发育的关系而对于该药品在药理、毒理或药代动力学方面与成人的差异，并写明可否应用本品及用药注意事项。未进行该项实验且无可靠参考文献的，应当在该项下予以说明。如中成药进行过该项相关研究，应说明儿童患者可否应用该药品。可应用者需应说明用药须注意的事项。如未进行该项相关研究，可不列此项。如有该人群用药需注意的内容，应在【注意事项】项下予以说明。【老年用药】(仅处方药有此项)主要包括老年人由于机体各种功能衰退的关系而对于该药品在药理、毒理或药代动力学方面与成人的差异，并写明可否应用本品及用药注意事项。未进行该项实验且无可靠参考文献的，应当在该项下予以说明。如中成药进行过该项相关研究，应对老年患者使用该药品的特殊情况予以说明。包括使用限制、特定监护需要、与老年患者用药相关的危险性，以及其他与用药有关的安全性和有效性的信息。如未进行该项相关研究，可不列此项。如有该人群用药需注意的内容，应在【注意事项】项下予以说明
84,我吃药期间能打疫苗吗,8,0.01639344262295082,bge_m3:2153,消化界#0,0,2153,消化界,gongzhonghao,sparse,,1,“食物是最好的解药？”——有时候未必是这样的。注意到我的题头图片了吗？关于服药，这几个关键词可能是大家关注最多的，除此之外，或许并没有多少人关心一件事：药物与食物或者食物成分之间，会不会发生什么神奇的反应？对于人体和药效会不会有什么好或坏的影响呢？比如：吃药的时候能用茶水送服吗？吃药的时候能吃水果吗？吃药的时候可以喝酒吗？……之前的推文里，认真脸评断过“食物相克理论”——传统民间禁忌中神奇言论最为猖獗的领域——明明是个伪概念，却在生活中被口口相传为”真理“（其实在各种动物、人体实验中均没有观察到什么异常反应。当然，去年的315已经被打假了）。但是，食物成分与药物成分之间，却是真真切切可以碰撞出”火花“的。那么，这样的火花会给我们带来怎样的影响呢？是惊喜还是惊吓呢？我猜你并不怎么知道。今天，再次请来我的好朋友，美丽温柔善良博学的药师晓琳，让专业人士给我们普及一下药食之间的爱恨情仇，如果你觉得有用，别忘了转发给亲朋好友，让你爱的人也知晓如何躲开一些不必要的伤害、或者干扰。有高达93%的药品可受到食物不同程度的影响。举一个最简单的例子：失眠的人一般会在睡前服用安定类药物，于是可能会有这样的经历，如果晚饭时喝了酒，第二天起床之后可出现暂时性健忘症。嗯嗯，这就是酒精和安定类药物发生了作用。药物和食物在人体内走的是同“一条路”，因此，在服药期间，搭配合理的食物，可促进药物的吸收，增强其疗效，减少或避免不良反应的发生。反之，如果食物搭配不当，则会降低疗效，甚至产生毒副作用（和大家多么的息息相关，快拿个小本本，知道了这些知识，你就会是朋友圈里最靓的仔，看好你哦
84,我吃药期间能打疫苗吗,9,0.016129032258064516,bge_m3:2613,药圈网#85,85,2613,药圈网,gongzhonghao,dense,2,,。还包括疫苗包装容器开启时，对制品使用的要求(如需振摇)，冻干制品的重溶时间等。疫苗开启后应在规定的时间内使用，以及由于接种该制品而出现的紧急情况的应急处理办法等。减毒活疫苗还需在该项下注明：本品为减毒活疫苗，不推荐在该疾病流行季节使用。【孕妇及哺乳期妇女用药】(仅处方药有此项)着重说明该药品对妊娠、分娩及哺乳期母婴的影响，并写明可否应用本品及用药注意事项。未进行该项实验且无可靠参考文献的，应当在该项下予以说明。如中成药未进行该项相关研究，可不列此项。如有该人群用药需注意的内容，应在【注意事项】项下予以说明【儿童用药】(仅处方药有此项)主要包括儿童由于生长发育的关系而对于该药品在药理、毒理或药代动力学方面与成人的差异，并写明可否应用本品及用药注意事项。未进行该项实验且无可靠参考文献的，应当在该项下予以说明。如中成药进行过该项相关研究，应说明儿童患者可否应用该药品。可应用者需应说明用药须注意的事项。如未进行该项相关研究，可不列此项。如有该人群用药需注意的内容，应在【注意事项】项下予以说明。【老年用药】(仅处方药有此项)主要包括老年人由于机体各种功能衰退的关系而对于该药品在药理、毒理或药代动力学方面与成人的差异，并写明可否应用本品及用药注意事项。未进行该项实验且无可靠参考文献的，应当在该项下予以说明。如中成药进行过该项相关研究，应对老年患者使用该药品的特殊情况予以说明。包括使用限制、特定监护需要、与老年患者用药相关的危险性，以及其他与用药有关的安全性和有效性的信息。如未进行该项相关研究，可不列此项。如有该人群用药需注意的内容，应在【注意事项】项下予以说明
84,我吃药期间能打疫苗吗,10,0.016129032258064516,bge_m3:2527,药事网#9,9,2527,药事网,gongzhonghao,sparse,,2,！》《新冠病毒感染者居家治疗简明药物手册-第一版》《儿童新冠小药箱这样配制！儿童发病7日图来了》阳性居家如何自我管理?《新冠自我康复指导手册》 《儿童、成人感染新冠病程图！症状与流感有何区别》《山东省新冠病毒感染重症肺炎诊疗专家共识-第一版》new《感染新冠肺炎后，嗓子如刀割，可以吃点抗生素么？》《“阳”了，这样吃药好得快？小心吃出急性肝损伤，直接住进ICU！》《“阳”了还是感冒？药品说明书为什么要“倒着看”？这些药能叠吃么？专家权威解读》感冒与流感专区《哪些药最伤肾脏？》《达菲，能打败这次流感吗？》《对乙酰氨基酚，你真的了解吗？》《一场感冒发烧使孩子突然失聪？》《感冒时服用抗生素竟会导致失明？》《维生素偏方治疗口腔溃疡和感冒？》《感冒期间坐飞机，我的耳朵差点聋了》《急性上呼吸道感染，你真的会用药吗？》《感冒吃药好得快？板蓝根能预防感冒？》《流感来势汹汹，原来是三种病毒齐上阵》《这次爆发的乙型流感病毒，威力到底有多大？》《这两种感冒药撤销销毁，药品监管重点正在转移》《高峰来袭，首儿所人山人海，面对流感应该怎么办？》《流感横行！北京中医医院推出成人、儿童流感证治方案》《“感冒”第二天5岁娃进了ICU！这病近期高发！5类人群要特别注意》药事网发布 | 尽情分享朋友圈 | 转载请联系授权                    药事网中国领先的互联网药师集团长按识别二维码关注  戳原文，进入程序使用！
84,我吃药期间能打疫苗吗,11,0.015873015873015872,bge_m3:3150,麻醉MedicalGroup#4,4,3150,麻醉MedicalGroup,gongzhonghao,dense,3,,。术前是否停药
84,我吃药期间能打疫苗吗,12,0.015873015873015872,bge_m3:766,临床营养网#4,4,766,临床营养网,gongzhonghao,sparse,,3,。。又说多了，sorry啊。再扯回来，咱们可以利用果汁这波神奇的操作为吃药做一点好事，如，临床常用葡萄汁送服环孢霉素以增加该药生物利用度。但是除非是大夫嘱咐你用果汁服药，否则不要轻易尝试啊。下面要掏出本子了啊！【葡萄柚汁×抗高血压药，高脂血症治疗药】葡萄柚成分抑制肝脏中的药物代谢并提高药物的血液浓度。结果，药物太有效鸟（居然有一天会为药物太有效了而发愁⊙▽⊙），血压可能降低，可能引起头痛和头晕。【可乐×解热镇痛药】如果阿司匹林在胃中被碳酸气体酸化，吸收会更差，效果可能会减半。一些退热药和止痛药复方制剂中，以阿司匹林为主要成分的药不应与可乐一起服用（我再多句嘴，都已经要吃药去退热和止痛了，还要喝可乐吗？能不能安安静静的抱着你的茶壶做一个合格的秃头养生女孩？）【牛奶×抗生素，骨质疏松症药物，便秘药物等】为了保护胃，有些人有意识地用牛奶喝药。对于此项神仙般的操作，我竟无言以对，然而，当饮用抗生素或骨质疏松症的药物会与牛奶，钙和镁结合药物，这会降低疗效。此外，便秘药也容易产生胃部不适等副作用，因此药效会减弱。所以呀，抱紧你的水壶好吗？答应我，因为你会发现，不仅对于吃药它是万能的饮品，而且没有什么是一杯水解决不了的，如果有，那就两杯！【奶酪，鳄梨，红酒，啤酒×抗抑郁药】这些个食物居然只喝的起啤酒么？ 这些食物含有许多被称为“酪胺”的物质。抗抑郁药，抗焦虑药，阻碍酪胺（面部潮红，头痛等，血压急剧升高）的分解。上面这只是几个例子。您正在服用药物，与食物和饮料相结合可能会使效果减半，或者它可能过于有效并导致危险。我们建议您仔细阅读使用说明书一次，一些说明书上有提示说明
84,我吃药期间能打疫苗吗,13,0.015625,bge_m3:1732,大众卫生报#1,1,1732,大众卫生报,gongzhonghao,dense,4,,。这种相互作用已经不是间隔服药能解决的，应选择其他替代药物或遵医嘱严格控制用量。　　有人在服用阿司匹林时，还服用三七粉保健预防。从现代药理学角度看，两者都有抗血小板活性，联合使用会增加出血风险。此外，长期服用六味地黄丸补肾的患者，如果在感冒时服用医生开具的感冒清热颗粒，就应暂停服用六味地黄丸，单独服用感冒药，因为感冒期间不宜服用滋补药。　　所以，在用药安全上，并不是间隔服药就能解决所有的相互作用问题，涉及药物吸收代谢的相互作用时，应调换药物或控制用量。　　各种疾病治疗用药繁多，药物间相互作用的表现和结果也非常复杂多变；由于患者可能患有多种疾病，医院开药的科室也不止一个，单科医师对于药物相互作用的把握有限。因此，建议患者在服用多种药物，尤其是服用来自不同医院、不同科室、不同医生的多种药物时，一要仔细阅读药品说明书，二要向医院药师或医院用药咨询中心详细咨询。（金锐，据当代健康报）欢迎关注我们的官方微博获取更多靠谱实用的健康资讯扫描二维码关注新浪微博@大众卫生报您的点赞是我们进步的动力!↘↘↘
84,我吃药期间能打疫苗吗,14,0.015625,bge_m3:774,临床营养网#12,12,774,临床营养网,gongzhonghao,sparse,,4,。。又说多了，sorry啊。再扯回来，咱们可以利用果汁这波神奇的操作为吃药做一点好事，如，临床常用葡萄汁送服环孢霉素以增加该药生物利用度。但是除非是大夫嘱咐你用果汁服药，否则不要轻易尝试啊。下面要掏出本子了啊！【葡萄柚汁×抗高血压药，高脂血症治疗药】葡萄柚成分抑制肝脏中的药物代谢并提高药物的血液浓度。结果，药物太有效鸟（居然有一天会为药物太有效了而发愁⊙▽⊙），血压可能降低，可能引起头痛和头晕。【可乐×解热镇痛药】如果阿司匹林在胃中被碳酸气体酸化，吸收会更差，效果可能会减半。一些退热药和止痛药复方制剂中，以阿司匹林为主要成分的药不应与可乐一起服用（我再多句嘴，都已经要吃药去退热和止痛了，还要喝可乐吗？能不能安安静静的抱着你的茶壶做一个合格的秃头养生女孩？）【牛奶×抗生素，骨质疏松症药物，便秘药物等】为了保护胃，有些人有意识地用牛奶喝药。对于此项神仙般的操作，我竟无言以对，然而，当饮用抗生素或骨质疏松症的药物会与牛奶，钙和镁结合药物，这会降低疗效。此外，便秘药也容易产生胃部不适等副作用，因此药效会减弱。所以呀，抱紧你的水壶好吗？答应我，因为你会发现，不仅对于吃药它是万能的饮品，而且没有什么是一杯水解决不了的，如果有，那就两杯！【奶酪，鳄梨，红酒，啤酒×抗抑郁药】这些个食物居然只喝的起啤酒么？ 这些食物含有许多被称为“酪胺”的物质。抗抑郁药，抗焦虑药，阻碍酪胺（面部潮红，头痛等，血压急剧升高）的分解。上面这只是几个例子。您正在服用药物，与食物和饮料相结合可能会使效果减半，或者它可能过于有效并导致危险。我们建议您仔细阅读使用说明书一次，一些说明书上有提示说明
84,我吃药期间能打疫苗吗,15,0.015384615384615385,bge_m3:2157,消化界#4,4,2157,消化界,gongzhonghao,sparse,,5,。但是除非是大夫嘱咐你用果汁服药，否则不要轻易尝试啊。下面要掏出本子了啊！【葡萄柚汁 ❌抗高血压药，高脂血症治疗药】葡萄柚成分抑制肝脏中的药物代谢并提高药物的血液浓度。 结果，药物太有效鸟（居然有一天会为药物太有效了而发愁），血压可能降低，可能引起头痛和头晕。【可乐 ❌ 解热镇痛药】如果阿司匹林在胃中被碳酸气体酸化，吸收会更差，效果可能会减半。 一些退热药和止痛药复方制剂中，以阿司匹林为主要成分的药不应与可乐一起服用（我再多句嘴，都已经要吃药去退热和止痛了，还要喝可乐吗？能不能安安静静的抱着你的茶壶做一个合格的秃头养生女孩？）【牛奶 ❌ 抗生素，骨质疏松症药物，便秘药物等】为了保护胃，有些人有意识地用牛奶喝药。 对于此项神仙般的操作，我竟无言以对，然而，当饮用抗生素或骨质疏松症的药物会与牛奶，钙和镁结合药物，这会降低疗效。此外，便秘药也容易产生胃部不适等副作用，因此药效会减弱。所以呀，抱紧你的水壶好吗？答应我，因为你会发现，不仅对于吃药它是万能的饮品，而且没有什么是一杯水解决不了的，如果有，那就两杯！【奶酪，鳄梨，红酒，啤酒 ❌ 抗抑郁药】这些个食物我居然只喝的起啤酒么？这些食物含有许多被称为“酪胺”的物质。抗抑郁药，抗焦虑药，阻碍酪胺（面部潮红，头痛等，血压急剧升高）的分解。上面这只是几个例子。您正在服用药物，与食物和饮料相结合可能会使效果减半，或者它可能过于有效并导致危险。我们建议您仔细阅读使用说明书一次，一些说明书上有提示说明。如果您对如何服药有疑问，请咨询医生或药剂师
84,我吃药期间能打疫苗吗,16,0.015151515151515152,bge_m3:2532,药圈网#4,4,2532,药圈网,gongzhonghao,dense,6,,。药物相互作用可能会对你的治疗反应产生负面影响。然而，通过列出你所有的药物（非处方药、处方药、保健品和中草药）清单，包括你“有时”服用的药物，并与药师或医生沟通，可以将风险降至最低，这样你所有的药物都可以保持安全有效。（图片部分来自网络 侵删）供稿：张伟霞（上海交通大学医学院附属瑞金医院药剂科 副主任药师）（20230428-1-07）来源：瑞金药师讲用药植物科学画收藏小白色画框图片尺寸：20.3×25.3cm外框尺寸：23.3×28.3cm大白色画框图片尺寸：40.5×50.8cm外框尺寸：54.0×43.6cm植物科学画商品同时在中国食品药品监管杂志社专营店中国医药科技出版社微盟店铺——医科微讯上架，限时8折扫描下方图片二维码即可收藏全套16幅植物科学画
84,我吃药期间能打疫苗吗,17,0.015151515151515152,bge_m3:2523,药事网#5,5,2523,药事网,gongzhonghao,sparse,,6,！看这篇》《上热搜的肺炎支原体，家长关心的都在这里》《多西环素的合理使用，看浙大二院药学部解读》《收藏！支原体肺炎14天病程用药图来了，请自查》《疾控中心：首选药物是它！头孢、青霉素完全无效》《阿奇霉素冲上热搜第一！感染人数上升，紧急提醒》《郑大一附院专家：吃了阿奇霉素千万别吃复方甘草片》《“咳咳咳”不停，国家中医药管理局支招，转给需要的TA》《国家卫健委 | 儿童肺炎支原体肺炎治疗方案速记-2023年版》《三药混搭用药攻略可信吗？支原体肺炎会引发白肺？专业解答来了》《2023最新版儿童肺炎支原体肺炎诊疗指南解读，一文获取核心要点》感冒专区《哪些药最伤肾脏？》《对乙酰氨基酚，你真的了解吗？》《一场感冒发烧使孩子突然失聪？》《感冒时服用抗生素竟会导致失明？》《维生素偏方治疗口腔溃疡和感冒？》《感冒期间坐飞机，我的耳朵差点聋了》《急性上呼吸道感染，你真的会用药吗？》《感冒吃药好得快？板蓝根能预防感冒？》《一咳嗽就吃抗生素？ 这些注意事项请了解》《三张图表教您区别感冒、流感和支原体肺炎》《这两种感冒药撤销销毁，药品监管重点正在转移》《16岁男孩连吃4种感冒药，直接住进EICU！这些药物不能同服！》流感专区《甲流20问20答》《流感新药：玛巴洛沙韦》《关于甲流及用药的10问10答》《达菲，能打败这次流感吗？》《奥司他韦（达菲）用药全攻略》《奥司他韦被抢断货！紧急提醒》《官方推荐大批流感中成药-附表》《详解流感药物治疗-合理用药篇》《详解流感药物治疗-治疗家族篇》《宇宙最强的流感漫画，没有之一》《甲型流感抗病毒治疗用药一览表》 《奥司他韦“太贵”
84,我吃药期间能打疫苗吗,18,0.014925373134328358,bge_m3:2158,消化界#5,5,2158,消化界,gongzhonghao,sparse,,7,。上面这只是几个例子。您正在服用药物，与食物和饮料相结合可能会使效果减半，或者它可能过于有效并导致危险。我们建议您仔细阅读使用说明书一次，一些说明书上有提示说明。如果您对如何服药有疑问，请咨询医生或药剂师。 当当当当→_→→_→干货来啦！重点来啦！总结来啦！快来看啊！所以呢，凡碰到需要吃药的情况，最好还是多问一句医生：”服药期间有啥忌口、有啥要注意“，不同专科看病开药时，也得主动提醒医生，下面教给大家一个言简意赅和医生沟通的句式，超实用哦：「现在我因为XX疾病在吃XX药物，和现在开的药不会冲突吧」，这样更便于医生开出合适的、相互作用小的药物。 好啦，今天就到这里！发现没，民以食为天啊，和吃挂钩的都没有小事啊，所以：1. 吃饭（人是铁，饭是钢，一顿不吃饿得慌，而且吃好吃的还会提升幸福感哦）2. 吃药（吃药当然重要了，解决病痛嘛）3. 吃饭＋吃药（那就是今天的科普内容啦，全方位的讲了一下关于食物和药物的纷纷扰扰，我觉得可能用暧昧比较合适呢，哈哈，无非就是食物负了药物（药效降低，影响吸收），以及食物和药物你侬我侬（提高药效，促进吸收）……来源：药酱（公号ID：medi-baby）转自：遂谦的营养小屋关注消化，“肠”想“胃”来！
84,我吃药期间能打疫苗吗,19,0.014705882352941176,bge_m3:252,Vaccine前研#12,12,252,Vaccine前研,gongzhonghao,dense,8,,"。这项研究的原则性证明非常重要，它证明了研究药物与人群免疫反应相互作用的可行性。在这项关于季节性流感疫苗接种的双盲试点研究中，约有一半的参与者每天接受二甲双胍治疗。研究人员在六个时间点对血浆样本进行了全面的代谢组学测量，并成功确定了二甲双胍的代谢标志。在接种效果和药物-疫苗相互作用方面，显著的代谢物特征得到了发现。这项研究论证了利用代谢组学在分子水平上直接研究药物与人体免疫反应相互作用的概念。参考文献：Siddiqa A, Wang Y, Thapa M, Martin DE, Cadar AN, Bartley JM, Li S. A pilot metabolomic study of drug interaction with the immune response to seasonal influenza vaccination. NPJ Vaccines. 2023 Jun 12;8(1):92. doi: 10.1038/s41541-023-00682-2. PMID: 37308481; PMCID: PMC10261085.点分享点收藏点在看点点赞"
84,我吃药期间能打疫苗吗,20,0.014705882352941176,bge_m3:7,21世纪经济报道#7,7,7,21世纪经济报道,gongzhonghao,sparse,,8,。“减肥是一种艰难的、长期的、科学的治疗。控制体重，需要长期保持能量摄入的量出为入，加强运动锻炼和体力活动，改变静坐乏动的生活方式，必要时亦可在医生的指导下进行专业治疗。只有这样，才能使体重得到隐定有效的控制。” 姚琪远教授强调。来   源丨21世纪经济报道（记者季媛媛）、南方都市报、九派新闻、网易娱乐、公开信息等本期编辑 林海铭百万读者都在看……刚刚获批！这款新冠疫苗在3-17岁人群中紧急使用！不打疫苗不能进商场医院？卫健委回应超重磅！阿里腾讯将世纪“握手”，相互开放生态系统？影响有多大？谁受益？谁受伤？刚刚，中国碳市场重磅开市！规模全球第一！首笔交易790万元，哪些股票将受益？
85,我手术前哪些药要提前停,1,0.027972027972027972,bge_m3:6895,药物相互作用三则_曹建红#1,1,6895,药物相互作用三则_曹建红.pdf,pdf,dense|sparse,6,18,"60名年龄在18—60岁之间接受妇科小手术的病人，手术前服用普通安定和缓释安片（10mg/片）做对比试验。
病人于手术前一天晚上服用1片缓释安定，或于手术前的当天早晨服用1片普通安定。服用缓释安定的病人比接受安慰剂的病人经历的觉醒时间要短，术前早晨服用普通安定比手术前一天晚上服用缓释安定对病人"
85,我手术前哪些药要提前停,2,0.027236652236652236,bge_m3:5664,施行心血管手术时麻醉药与其他药物相互作用问题应深入研究_菲琳#0,0,5664,施行心血管手术时麻醉药与其他药物相互作用问题应深入研究_菲琳.pdf,pdf,dense|sparse,3,28,"美国西雅图消息：得克萨斯大学麻醉学教授Robert Merin在麻醉学家学会的年会上说，当病人面临心血管外科手术时，万一当前所用药物与麻醉药有相互影响时，麻醉师是否应命令停用全部其他药物？争论更多的是：如果想使病人更安全的度过围手术期，应否使用新药？他说，如有可能性，应对高血压病人进行研究。
Merin的其他建议如下：
Merin强调，最近临床研究彻底改变了他对手术前停用单胺氧化酶（MAO）抑制剂的看法。他说，必须对这些药物进行再研究；应记住这些药物几乎是专用于严重抑郁症的病人。在某种意义上说，这些药物用来治疗危及生命的疾病——企图自杀者。
近期的及回顾性研究表明,用MAO抑制剂的人在围手术期中的发病率无差异。
Merin自己的意见是：心脏手术病人如用洋地黄受益，应继续使用。对于施行心脏手术的病人继续服用洋地黄，对于非心脏手术病人不停药都无意义。
Merin认为，如果抑郁症病人情况严重，应继续用这些药。这与他以前的观点及多数其他药理学家的观点不同。
Merin说，至少有一种药物在围手术期开始前应考虑。一种肾上腺素能主动肌抗高血压药特别值得注意。氯压定是一种非常有趣的药物，且有大量的证据表明，在围手术期应开始用此药。它能明显平定用高血压病人的血压及心率，减少麻醉药用量。
一项研究表明，在病人施行冠状动脉搭桥术中，氯压定能降低麻醉药的用量，改进肾上腺素能的稳定性。
Merin认为，这是麻醉学家应着手药疗研究的一个领域。药疗不只限于高血压病人（用氯压定治疗的病人），亦可用于施行心脏手术或广泛的非心脏手术病人。
菲琳摘译自Med Post 25(43):48, Dec.1989"
85,我手术前哪些药要提前停,3,0.026881720430107527,bge_m3:3151,麻醉MedicalGroup#5,5,3151,麻醉MedicalGroup,gongzhonghao,dense|sparse,2,33,"？早期观点：麻醉前未停用MAOI可引起严重不良的血流动力学事件在择期手术前服用MAOI患者至少停药2周剂量应逐渐减少，观察病情是否稳定，手术后尽快恢复用药近年观点：麻醉前未停用MAOI不增加严重不良的血流动力学事件的发生率[7]5-HT综合症的发生与用药剂量相关，通过减少用药剂量可以避免其发生[1]停药后抑郁症复发的所带来的风险要高于继续应用MAOI所带来的风险不推荐在择期手术前令患者停药2周这种做法（摩根麻醉学）Miller麻醉学（第八版）关于合并症用药术前用药的汇总表（p1098）：参考文献1. Gillman,P.K., Monoamine oxidase inhibitors,opioid analgesics and serotonin toxicity. Br J Anaesth, 2005. 95(4): p. 434-41.2. Attri,J.P., N. Bala, and V. Chatrath, Psychiatricpatient and anaesthesia. Indian J Anaesth, 2012. 56(1): p. 8-13.3. Mitchell,R.S., Fatal toxic encephalitis occurringduring iproniazid therapy in pulmonary tuberculosis. Ann Intern Med, 1955. 42(2): p. 417-24.4. Barann,M., et al"
85,我手术前哪些药要提前停,4,0.022510822510822513,bge_m3:1768,好医术心学社#8,8,1768,好医术心学社,gongzhonghao,dense|sparse,45,17,"。⑤与溶栓药物（如链激酶，阿替普酶等）、口服抗凝血药物（如香豆素衍生物）或影响血小板的药物合用，可增加出血的风险。4Xa因子抑制剂：抗凝机制：活化因子Xa为一种丝氨酸蛋白酶，在凝血级联反应中的处于内外源凝血交汇地位,Xa 因子抑制剂使凝血瀑布的内源性和外源性途径中断，按是否依赖于AT-Ⅲ因子可分为间接与直接抑制剂。间接Ⅹa因子抑制剂需要AT-Ⅲ因子作为辅助因子，不能抑制凝血酶原酶复合物结合的Ⅹa因子；直接Ⅹa因子抑制剂直接作用于Ⅹa因子分子的活性中心，既抑制血浆中游离的Ⅹa因子，也能抑制被凝血酶原酶复合物结合的Ⅹa因子发挥抗凝作用。代表药物：利伐沙班、阿哌沙班、磺达肝葵钠、艾卓肝素1. 利伐沙班全球第一个口服直接Ⅹa	因子抑制剂，用于选择性髋部或膝全替换手术病人静脉栓塞的预防，又用于降低心律失常患者的中风风险。用法用量：推荐剂量为口服利伐沙班10mg，每日1次。如伤口已止血，首次用药时间应在手术后6～10小时之间。对于接受髋关节大手术的患者，推荐治疗疗程为35天；对于接受膝关节大手术的患者，推荐治疗疗程为12天。如果发生漏服，患者应立即服用利伐沙班，并于次日继续每日服药一次。急性DVT的初始治疗推荐剂量是前三周15mg每日两次，之后维持治疗及降低DVT复发PE风险的剂量是20mg每日一次。使用注意：禁用于对利伐沙班或片剂中任何辅料过敏的患者、有临床明显活动性出血的患者、具有凝血异常和临床相关出血风险的肝病患者、孕妇及哺乳期妇女。推荐在整个抗凝治疗过程中密切观察，提前停用利伐沙班将使血栓栓塞时间风险升高，另外建议在出血风险较高的情况下谨慎使用，如果发生严重出血，必须停用利伐沙班"
